0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.834438085654998628e-03 3.834438085654998628e-03 0.000000000000000000e+00
2.578031186999857338e-02 2.578031186999857338e-02 0.000000000000000000e+00
7.735646190970735248e-02 7.735646190970735248e-02 0.000000000000000000e+00
1.227134913946589245e-01 1.227134913946589245e-01 0.000000000000000000e+00
1.653801155819450419e-01 1.653801155819450419e-01 0.000000000000000000e+00
1.993427604196690295e-01 1.993427604196690295e-01 0.000000000000000000e+00
2.341564641317131767e-01 2.341564641317131767e-01 0.000000000000000000e+00
2.707695570364563320e-01 2.707695570364563320e-01 0.000000000000000000e+00
3.139573116466303770e-01 3.139573116466303770e-01 0.000000000000000000e+00
3.628503106130664957e-01 3.628503106130664957e-01 0.000000000000000000e+00
4.051089571443668436e-01 4.051089571443668436e-01 0.000000000000000000e+00
4.444848818960052128e-01 4.444848818960052128e-01 0.000000000000000000e+00
4.719310459445585360e-01 4.719310459445585360e-01 0.000000000000000000e+00
4.964818672997948212e-01 4.964818672997948212e-01 0.000000000000000000e+00
5.000000000000000000e-01 5.000000000000000000e-01 0.000000000000000000e+00
5.000000000000000000e-01 5.000000000000000000e-01 0.000000000000000000e+00
5.000000000000000000e-01 5.000000000000000000e-01 0.000000000000000000e+00
5.000000000000000000e-01 5.000000000000000000e-01 0.000000000000000000e+00
5.000000000000000000e-01 5.000000000000000000e-01 0.000000000000000000e+00
