0.0325305 0.00973487 0.0157138 0.0356077 0.0453141
-0.0433531 -0.0185306 -0.0312138 -0.0582455 -0.0772792
0.0319487 0.0199627 0.0351984 0.0551609 0.0769308
-0.00568858 -0.00905267 -0.0180647 -0.0210939 -0.032718
0.000267783 0.00207003 0.00580816 0.00499454 0.00946296
2.44643e-05 -0.000228653 -0.001229 -0.000909266 -0.00199807
-4.7962e-06 4.3146e-06 0.000172086 0.000128051 0.000289585
5.39846e-07 1.67535e-06 -1.52834e-05 -1.20016e-05 -2.59681e-05
-3.24691e-08 -1.67911e-07 7.73042e-07 6.29181e-07 1.25857e-06
8.09358e-10 5.14559e-09 -1.67756e-08 -1.39823e-08 -2.47908e-08
