0.215608 0.0743728 0.120045 -0.321836 -0.253289
-0.578786 -0.233814 -0.384157 0.950136 0.739394
0.69802 0.341725 0.559728 -1.27413 -0.993188
-0.372 -0.259024 -0.415686 0.831035 0.659953
0.107576 0.121206 0.188412 -0.323769 -0.269522
-0.0182408 -0.0371226 -0.0568025 0.0831244 0.0745897
0.00217108 0.0074108 0.0120204 -0.0151542 -0.0144162
-0.000207981 -0.00090261 -0.00175855 0.00193259 0.00181542
1.65907e-05 5.81933e-05 0.000159975 -0.000155025 -0.000129365
-5.95664e-07 -1.38557e-06 -6.66472e-06 5.68777e-06 3.7702e-06
