0.092848 0.0297755 0.0480576 0.105154 0.13361
-0.252496 -0.0904582 -0.148155 -0.302437 -0.388379
0.351982 0.145234 0.234436 0.452142 0.57949
-0.260427 -0.13202 -0.205618 -0.371193 -0.47103
0.11828 0.0769978 0.113448 0.192342 0.238903
-0.0319614 -0.029035 -0.0396327 -0.0631442 -0.0751672
0.00492618 0.00701812 0.00870215 0.013094 0.0144759
-0.000406546 -0.0010574 -0.00116942 -0.00169645 -0.00166889
1.55818e-05 9.11013e-05 8.85742e-05 0.000128905 0.000107845
-1.64934e-07 -3.44003e-06 -2.91582e-06 -4.4715e-06 -3.09335e-06
