0.108058 0.050518 0.0815382 0.147769 0.187748
-0.143789 -0.102657 -0.172679 -0.248324 -0.324839
0.0680848 0.111644 0.212269 0.196804 0.292189
0.000407415 -0.1038 -0.228208 -0.110517 -0.243481
-0.0314817 0.0920875 0.21305 0.0431978 0.225724
0.0385933 -0.0693892 -0.153539 0.00355133 -0.187879
-0.0293716 0.0406756 0.081197 -0.0214773 0.12037
0.0152264 -0.0180247 -0.0312282 0.0171137 -0.0567987
-0.00552655 0.00597662 0.00872716 -0.0077741 0.0195241
0.00141965 -0.00146688 -0.00176305 0.00231495 -0.00485435
