0.0417857 0.0167361 0.0271052 -0.0675438 -0.0529487
-0.111132 -0.0472853 -0.0812985 0.19571 0.146987
0.171306 0.0684924 0.12296 -0.306688 -0.225003
-0.132481 -0.0514413 -0.0940491 0.243678 0.179499
0.0630161 0.0237858 0.0439746 -0.118395 -0.0888278
-0.0177684 -0.00692778 -0.0128013 0.0351428 0.0271514
0.00282192 0.0012437 0.00227407 -0.00622577 -0.0049928
-0.000232247 -0.000131617 -0.000235642 0.000631685 0.000531148
7.81471e-06 7.46669e-06 1.28691e-05 -3.33272e-05 -2.99162e-05
1.25984e-09 -1.73484e-07 -2.77011e-07 6.825e-07 6.81902e-07
