0.0888149 0.0256387 0.0412381 0.0949175 0.121145
-0.117822 -0.0539361 -0.0881079 -0.152223 -0.212484
0.0631336 0.063857 0.0973265 0.108925 0.189337
-0.00919554 -0.0473962 -0.0555104 -0.0348055 -0.0898511
0.000584421 0.0242338 0.0200475 0.00826932 0.0309681
0.000554484 -0.00781004 -0.0044758 -0.00135106 -0.0067946
-0.000115453 0.00153205 0.000645927 0.000193042 0.00101787
1.40388e-05 -0.000176118 -5.82323e-05 -2.20321e-05 -9.71893e-05
-9.2183e-07 1.08574e-05 3.00602e-06 1.39046e-06 5.18194e-06
2.52336e-08 -2.75875e-07 -6.68767e-08 -3.6302e-08 -1.17607e-07
